SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS
444544,0,Cash loans,F,N,Y,0,202500.0,1006920.0,42790.5,900000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.018634,-22016,365243,-10461.0,-4239,,1,0,0,1,0,0,,2.0
429945,0,Cash loans,F,N,Y,0,315000.0,1125000.0,36423.0,1125000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.0145199999999999,-13864,-2884,-7656.0,-4653,,1,1,0,1,0,0,,2.0
314987,0,Cash loans,F,N,Y,0,67500.0,629325.0,25087.5,562500.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.010276,-19595,365243,-8051.0,-3138,,1,0,0,1,0,0,,2.0
416552,0,Cash loans,F,N,Y,0,103500.0,178290.0,10084.5,157500.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.020246,-20674,-13350,-8816.0,-4175,,1,1,1,1,1,0,Core staff,2.0
299384,0,Cash loans,M,N,Y,0,270000.0,574668.0,38403.0,490500.0,"Spouse, partner",Pensioner,Secondary / secondary special,Civil marriage,Municipal apartment,0.007114,-20055,365243,-923.0,-3542,,1,0,0,1,1,0,,2.0
147448,0,Cash loans,F,N,Y,0,112500.0,225000.0,8082.0,225000.0,Unaccompanied,Pensioner,Higher education,Civil marriage,House / apartment,0.01885,-20536,365243,-778.0,-3480,,1,0,0,1,1,0,,2.0
218235,0,Cash loans,M,Y,Y,0,225000.0,497520.0,33376.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.00702,-9865,-2512,-9763.0,-2554,3.0,1,1,0,1,0,0,,1.0
380988,0,Cash loans,M,Y,Y,0,175500.0,281938.5,24327.0,252000.0,"Spouse, partner",Pensioner,Secondary / secondary special,Married,House / apartment,0.009334,-20435,365243,-7516.0,-3982,7.0,1,0,0,1,0,0,,2.0
126145,0,Cash loans,F,N,Y,0,157500.0,562491.0,23962.5,454500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.010032,-16211,-1481,-3744.0,-4546,,1,1,0,1,0,0,Core staff,2.0
384442,0,Cash loans,F,N,Y,0,90000.0,308133.0,16263.0,234000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.00702,-13218,-646,-1460.0,-4014,,1,1,0,1,0,0,Accountants,2.0
200100,0,Cash loans,F,N,Y,0,202500.0,691020.0,26905.5,495000.0,Unaccompanied,Working,Higher education,Married,Municipal apartment,0.007114,-10007,-661,-252.0,-1415,,1,1,0,1,0,0,Core staff,2.0
264332,0,Cash loans,F,Y,Y,0,157500.0,808650.0,23643.0,675000.0,Unaccompanied,Pensioner,Secondary / secondary special,Civil marriage,Municipal apartment,0.030755,-21919,365243,-11310.0,-4025,7.0,1,0,0,1,0,0,,2.0
155829,0,Cash loans,F,N,Y,1,135000.0,405000.0,22099.5,405000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.026392,-10926,-2202,-5235.0,-2372,,1,1,0,1,0,0,Laborers,3.0
281723,0,Cash loans,F,N,Y,0,135000.0,156384.0,16024.5,135000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.019101,-17663,-2995,-10721.0,-1226,,1,1,1,1,0,0,Cleaning staff,2.0
316086,0,Cash loans,M,Y,Y,1,112500.0,238500.0,12307.5,238500.0,"Spouse, partner",Commercial associate,Secondary / secondary special,Married,House / apartment,0.020246,-12285,-2433,-6411.0,-4667,6.0,1,1,0,1,0,0,Laborers,3.0
242827,0,Cash loans,M,Y,Y,1,292500.0,506902.5,37017.0,414000.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.031329,-17112,-522,-3879.0,-538,5.0,1,1,0,1,0,0,Drivers,3.0
211594,0,Cash loans,F,N,N,0,225000.0,862560.0,22882.5,720000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.00963,-23142,365243,-10790.0,-4285,,1,0,0,1,0,0,,2.0
323123,0,Revolving loans,F,N,Y,1,135000.0,180000.0,9000.0,180000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.006305,-8818,-278,-4520.0,-1487,,1,1,0,1,0,0,Sales staff,2.0
243883,0,Cash loans,M,Y,N,1,202500.0,618840.0,16452.0,405000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010556,-12452,-352,-2989.0,-4603,9.0,1,1,0,1,0,0,Laborers,3.0
153587,0,Cash loans,M,N,Y,0,157500.0,653328.0,25312.5,468000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.032561,-16073,-261,-2659.0,-3548,,1,1,0,1,0,0,Sales staff,2.0
198195,0,Cash loans,M,Y,Y,0,225000.0,956574.0,48838.5,855000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.025164,-14075,-2535,-8213.0,-5126,5.0,1,1,1,1,1,0,Laborers,1.0
234618,0,Cash loans,M,Y,Y,0,180000.0,1267735.5,37197.0,1107000.0,Unaccompanied,Commercial associate,Higher education,Single / not married,Co-op apartment,0.025164,-9638,-464,-2566.0,-1021,8.0,1,1,0,1,0,0,,1.0
431296,0,Cash loans,F,N,N,0,157500.0,1024740.0,55588.5,900000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.009549,-14652,-3506,-5689.0,-5494,,1,1,0,1,0,0,,2.0
286187,0,Cash loans,F,N,N,1,45000.0,344043.0,27310.5,297000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.00712,-9944,-29,-9914.0,-2421,,1,1,0,1,0,0,Medicine staff,3.0
224696,0,Cash loans,F,Y,Y,0,225000.0,2013840.0,59013.0,1800000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.0196889999999999,-16090,-2133,-427.0,-4363,7.0,1,1,0,1,1,1,High skill tech staff,2.0
176619,0,Cash loans,F,Y,Y,0,225000.0,904500.0,48321.0,904500.0,Family,Working,Higher education,Married,House / apartment,0.025164,-16851,-3597,-5975.0,-377,1.0,1,1,0,1,0,0,Core staff,2.0
151209,0,Cash loans,M,N,N,0,112500.0,755190.0,33394.5,675000.0,Unaccompanied,Pensioner,Secondary / secondary special,Civil marriage,Municipal apartment,0.020713,-19019,365243,-4928.0,-2512,,1,0,0,1,1,0,,2.0
150122,0,Cash loans,F,N,N,0,99000.0,700830.0,22738.5,585000.0,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.014464,-20457,-1057,-2872.0,-787,,1,1,0,1,0,0,Cleaning staff,1.0
380168,0,Cash loans,M,N,Y,0,112500.0,254700.0,16582.5,225000.0,Unaccompanied,State servant,Higher education,Single / not married,House / apartment,0.009334,-8772,-806,-5254.0,-1444,,1,1,0,1,0,0,Core staff,1.0
193543,0,Cash loans,F,N,N,0,67500.0,545040.0,19575.0,450000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.016612,-19611,-854,-9252.0,-3145,,1,1,0,1,0,0,Core staff,2.0
133925,0,Revolving loans,M,N,Y,0,202500.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.04622,-11493,-1177,-584.0,-834,,1,1,0,1,0,0,Laborers,2.0
257918,0,Cash loans,F,N,Y,0,202500.0,344043.0,23404.5,297000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.0096569999999999,-19079,-1468,-7332.0,-2610,,1,1,0,1,0,0,Private service staff,2.0
349676,0,Cash loans,F,N,N,0,256500.0,675000.0,19476.0,675000.0,Unaccompanied,Pensioner,Higher education,Married,Rented apartment,0.018029,-22520,365243,-375.0,-5060,,1,0,0,1,1,0,,2.0
375620,0,Cash loans,F,Y,Y,1,112500.0,1125000.0,47794.5,1125000.0,Family,Commercial associate,Higher education,Married,Rented apartment,0.00963,-11730,-2257,-3274.0,-4275,8.0,1,1,1,1,0,0,Core staff,3.0
343787,0,Cash loans,F,N,Y,0,90000.0,364896.0,22180.5,315000.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.0196889999999999,-22375,365243,-3506.0,-4291,,1,0,0,1,0,0,,2.0
321585,0,Cash loans,M,Y,N,0,157500.0,1381113.0,38110.5,1206000.0,Unaccompanied,Commercial associate,Higher education,Single / not married,With parents,0.006207,-10193,-708,-8446.0,-2828,1.0,1,1,0,1,0,0,Sales staff,1.0
288881,0,Cash loans,F,N,Y,0,135000.0,450000.0,22018.5,450000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.009175,-18181,-681,-6127.0,-1716,,1,1,1,1,0,0,Sales staff,2.0
393548,0,Cash loans,F,N,Y,0,360000.0,1265724.0,41832.0,1134000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.030755,-16923,-5330,-10144.0,-462,,1,1,0,1,0,0,,2.0
143537,0,Cash loans,F,Y,Y,1,270000.0,418743.0,28111.5,342000.0,Unaccompanied,Working,Higher education,Separated,House / apartment,0.032561,-14052,-140,-8068.0,-4805,8.0,1,1,0,1,1,1,Sales staff,2.0
103844,0,Cash loans,M,Y,Y,0,90000.0,663093.0,19516.5,553500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.005144,-20805,-4439,-10252.0,-4285,7.0,1,1,1,1,0,0,,2.0
323044,0,Cash loans,M,N,Y,0,67500.0,328405.5,14593.5,283500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.018801,-23387,365243,-10396.0,-4338,,1,0,0,1,0,0,,2.0
337645,0,Cash loans,M,N,Y,0,247500.0,238500.0,9841.5,238500.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.028663,-12208,-1072,-6019.0,-4758,,1,1,1,1,0,0,Core staff,1.0
387035,0,Cash loans,M,N,Y,0,247500.0,1034680.5,34326.0,927000.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.04622,-19406,-4262,-167.0,-223,,1,1,0,1,0,0,Managers,1.0
401734,0,Revolving loans,F,N,Y,0,85500.0,225000.0,11250.0,225000.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.020246,-20504,365243,-998.0,-4068,,1,0,0,1,1,0,,2.0
174320,0,Cash loans,M,Y,Y,1,157500.0,829809.0,40050.0,670500.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.010006,-13538,-5687,-466.0,-4735,8.0,1,1,0,1,0,0,Laborers,3.0
122314,0,Cash loans,F,N,N,1,157500.0,553806.0,26770.5,495000.0,Other_B,Commercial associate,Secondary / secondary special,Married,House / apartment,0.00496,-17393,-521,-4587.0,-937,,1,1,0,1,0,0,Laborers,3.0
309330,0,Cash loans,F,Y,Y,0,315000.0,376078.5,29844.0,310500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.032561,-16835,-5552,-11315.0,-359,3.0,1,1,0,1,0,0,Waiters/barmen staff,2.0
290842,0,Cash loans,F,N,Y,0,135000.0,675000.0,21906.0,675000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.026392,-19748,365243,-7398.0,-3250,,1,0,0,1,0,0,,1.0
132641,0,Cash loans,M,Y,Y,2,180000.0,450000.0,23107.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.032561,-11309,-820,-9600.0,-3698,8.0,1,1,0,1,1,0,Core staff,4.0
123998,0,Cash loans,F,N,Y,0,283500.0,422802.0,33534.0,373500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.008575,-15252,-1853,-3527.0,-4667,,1,1,0,1,1,0,Sales staff,2.0
210002,0,Cash loans,F,N,Y,0,108000.0,604152.0,29065.5,540000.0,Family,State servant,Secondary / secondary special,Married,Office apartment,0.0066709999999999,-11325,-2193,-1378.0,-1517,,1,1,0,1,0,0,Core staff,2.0
331301,0,Cash loans,F,Y,N,0,162000.0,1350000.0,35743.5,1350000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.028663,-15665,-3038,-959.0,-2835,18.0,1,1,1,1,1,0,Private service staff,2.0
125982,0,Cash loans,F,N,Y,1,450000.0,2695500.0,71235.0,2250000.0,Unaccompanied,Working,Higher education,Civil marriage,House / apartment,0.032561,-16625,-5571,-456.0,-188,,1,1,0,1,0,0,Realty agents,3.0
180048,0,Cash loans,F,N,Y,0,162000.0,254700.0,25191.0,225000.0,Unaccompanied,Pensioner,Higher education,Widow,House / apartment,0.018209,-24714,365243,-3927.0,-4338,,1,0,0,1,0,0,,1.0
451862,0,Revolving loans,F,N,Y,0,126000.0,382500.0,19125.0,382500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.020246,-21542,365243,-12071.0,-4026,,1,0,0,1,0,0,,2.0
372514,0,Revolving loans,F,N,Y,1,81000.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.015221,-13426,-408,-3607.0,-4196,,1,1,0,1,0,0,Sales staff,2.0
378584,0,Cash loans,F,N,Y,0,157500.0,540000.0,23917.5,540000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.026392,-23738,-361,-10271.0,-4274,,1,1,0,1,1,0,Cleaning staff,2.0
169233,0,Cash loans,F,N,Y,0,180000.0,1271929.5,50571.0,1170000.0,Family,State servant,Higher education,Married,House / apartment,0.003069,-17126,-7226,-3598.0,-681,,1,1,0,1,0,0,Medicine staff,2.0
156686,0,Revolving loans,F,Y,Y,2,189000.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.025164,-11994,-1729,-2058.0,-3812,8.0,1,1,0,1,0,0,Laborers,4.0
257059,0,Cash loans,M,Y,N,2,130500.0,592560.0,35937.0,450000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.025164,-9076,-1281,-3135.0,-1642,20.0,1,1,0,1,0,0,Laborers,4.0
451704,0,Cash loans,M,Y,Y,1,270000.0,276277.5,14233.5,238500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.035792,-15876,-3548,-4519.0,-4571,18.0,1,1,0,1,0,0,Sales staff,3.0
361327,0,Cash loans,M,N,Y,0,184500.0,1223010.0,51817.5,1125000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.02461,-22709,365243,-7171.0,-5460,,1,0,0,1,0,0,,2.0
444668,0,Cash loans,F,N,Y,0,270000.0,130500.0,13500.0,130500.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.028663,-20538,365243,-9986.0,-4062,,1,0,0,1,0,0,,1.0
412657,0,Cash loans,M,Y,Y,2,144000.0,942300.0,30528.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792,-15473,-2366,-8176.0,-4928,31.0,1,1,0,1,0,0,Security staff,4.0
122867,0,Cash loans,M,Y,Y,0,157500.0,669600.0,32341.5,598500.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.0105,-19618,-202,-1399.0,-3132,33.0,1,1,0,1,0,0,Laborers,2.0
378871,0,Cash loans,M,N,N,0,90000.0,1293502.5,35698.5,1129500.0,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,0.005313,-19821,-3476,-10333.0,-2848,,1,1,0,1,0,0,Drivers,2.0
228942,0,Cash loans,F,N,N,1,112500.0,277969.5,16087.5,229500.0,Unaccompanied,Working,Incomplete higher,Single / not married,Rented apartment,0.006207,-10046,-2521,-4465.0,-2720,,1,1,0,1,0,0,High skill tech staff,2.0
211943,0,Cash loans,F,N,Y,0,315000.0,900000.0,57519.0,900000.0,Unaccompanied,Working,Higher education,Widow,House / apartment,0.022625,-18362,-7086,-8743.0,-1899,,1,1,1,1,1,0,Accountants,1.0
402835,0,Cash loans,F,N,N,2,135000.0,247275.0,19953.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0088659999999999,-9872,-3191,-2566.0,-2566,,1,1,0,1,0,0,Laborers,4.0
407722,0,Cash loans,F,N,N,0,90000.0,152820.0,15241.5,135000.0,"Spouse, partner",Commercial associate,Secondary / secondary special,Married,House / apartment,0.011703,-10393,-3761,-10393.0,-373,,1,1,0,1,0,0,Laborers,2.0
341956,0,Cash loans,M,N,Y,1,216000.0,1350000.0,39604.5,1350000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.04622,-14894,-129,-7612.0,-4411,,1,1,1,1,1,0,Security staff,3.0
226686,0,Cash loans,F,N,Y,1,81000.0,868797.0,34587.0,702000.0,Unaccompanied,State servant,Higher education,Married,Co-op apartment,0.008068,-16458,-6951,-6063.0,-1,,1,1,0,1,0,0,Core staff,3.0
262524,0,Cash loans,M,N,Y,0,135000.0,225000.0,23184.0,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.026392,-24809,365243,-3123.0,-3123,,1,0,0,1,0,0,,2.0
147676,0,Revolving loans,F,N,N,0,225000.0,585000.0,29250.0,585000.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.00496,-17620,-2863,-5475.0,-507,,1,1,0,1,0,0,Core staff,2.0
119876,0,Cash loans,F,N,N,0,90000.0,276277.5,10368.0,238500.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.010032,-23695,365243,-1974.0,-4683,,1,0,0,1,1,0,,1.0
345000,0,Cash loans,F,N,Y,0,202500.0,450000.0,22977.0,450000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.018634,-11684,-2850,-2859.0,-936,,1,1,1,1,1,0,Accountants,2.0
432427,0,Cash loans,M,N,Y,0,135000.0,294322.5,12501.0,243000.0,"Spouse, partner",Commercial associate,Secondary / secondary special,Married,House / apartment,0.0060079999999999,-9865,-1324,-1413.0,-1404,,1,1,0,1,0,0,Core staff,2.0
222175,0,Cash loans,F,N,Y,1,130500.0,835380.0,33259.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,Rented apartment,0.010032,-22405,-1921,-1045.0,-4203,,1,1,0,1,0,0,,3.0
148842,0,Cash loans,F,N,Y,0,157500.0,704844.0,29862.0,630000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.0105,-15618,-816,-896.0,-49,,1,1,0,1,0,0,Sales staff,2.0
124164,0,Cash loans,M,Y,Y,0,247500.0,225000.0,24232.5,225000.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.0116569999999999,-10119,-1147,-3442.0,-2791,1.0,1,1,1,1,1,0,,1.0
334531,0,Cash loans,M,N,N,0,112500.0,485640.0,34537.5,450000.0,Unaccompanied,Pensioner,Lower secondary,Married,House / apartment,0.006629,-18970,365243,-1601.0,-2510,,1,0,0,1,1,0,,2.0
293960,0,Cash loans,F,N,N,0,225000.0,1575000.0,43312.5,1575000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0038179999999999,-21201,-8501,-3179.0,-4402,,1,1,0,1,1,0,,2.0
169723,0,Cash loans,F,N,Y,0,135000.0,284400.0,15282.0,225000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.019101,-20111,-10290,-9454.0,-3543,,1,1,0,1,0,0,Medicine staff,2.0
194398,0,Cash loans,M,Y,N,0,157500.0,450000.0,32746.5,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.035792,-13160,-1025,-7147.0,-3963,12.0,1,1,0,1,0,0,Drivers,2.0
247178,0,Cash loans,M,Y,N,0,90000.0,148365.0,10323.0,135000.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.030755,-22328,365243,-13990.0,-477,19.0,1,0,0,1,0,0,,2.0
346621,0,Cash loans,M,N,N,0,135000.0,263686.5,26208.0,238500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792,-18459,-1591,-3023.0,-2012,,1,1,0,1,0,0,Low-skill Laborers,2.0
202695,0,Cash loans,M,N,N,1,135000.0,781695.0,20749.5,652500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.00712,-11496,-1345,-1022.0,-4007,,1,1,0,1,0,0,Laborers,3.0
351772,0,Cash loans,F,N,N,2,144000.0,130500.0,6790.5,130500.0,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,0.009334,-15109,-4940,-738.0,-4428,,1,1,0,1,0,0,Laborers,4.0
251039,0,Cash loans,F,N,N,1,193500.0,288873.0,14805.0,238500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.018029,-11388,-3873,-5394.0,-3644,,1,1,0,1,1,0,Laborers,3.0
118602,0,Cash loans,M,Y,Y,2,135000.0,288873.0,19435.5,238500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.031329,-12495,-1084,-2019.0,-4339,8.0,1,1,0,1,0,0,Laborers,4.0
296482,0,Cash loans,F,N,Y,0,157500.0,780363.0,33192.0,697500.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.020713,-12150,-1818,-5895.0,-1889,,1,1,0,1,0,0,Cooking staff,1.0
429002,0,Cash loans,F,N,Y,2,157500.0,521280.0,22959.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.025164,-13541,-1817,-1246.0,-706,,1,1,1,1,1,0,Sales staff,4.0
129452,0,Revolving loans,F,N,Y,1,216000.0,225000.0,11250.0,225000.0,Unaccompanied,Working,Higher education,Civil marriage,House / apartment,0.072508,-8690,-257,-3732.0,-1380,,1,1,0,1,1,0,,3.0
347852,0,Cash loans,F,N,Y,0,112500.0,247275.0,16479.0,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.008625,-24078,365243,-12167.0,-4344,,1,0,0,1,0,0,,2.0
212284,0,Cash loans,F,N,N,1,173250.0,497520.0,49711.5,450000.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.006629,-10637,-389,-1570.0,-468,,1,1,0,1,0,0,Cooking staff,3.0
153121,0,Cash loans,F,N,Y,1,85500.0,629320.5,34267.5,508500.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.0105,-13427,-6634,-1484.0,-4165,,1,1,0,1,1,0,Laborers,3.0
421521,0,Cash loans,F,N,Y,0,81000.0,562500.0,18274.5,562500.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.015221,-19885,365243,-9065.0,-2299,,1,0,0,1,0,0,,2.0
255138,0,Cash loans,F,N,N,1,45000.0,521280.0,31500.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.026392,-17481,-951,-3459.0,-1041,,1,1,1,1,0,0,,3.0
234934,0,Cash loans,F,N,Y,0,112500.0,604152.0,29196.0,540000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.0072739999999999,-17049,-675,-9392.0,-379,,1,1,0,1,0,0,Laborers,1.0
189502,0,Cash loans,M,Y,N,1,81000.0,1024290.0,30078.0,855000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020246,-17927,-2361,-1177.0,-1489,16.0,1,1,0,1,1,0,Laborers,3.0
211928,0,Cash loans,F,N,N,0,90000.0,358344.0,24075.0,283500.0,Unaccompanied,State servant,Higher education,Married,Rented apartment,0.035792,-15859,-1536,-3649.0,-3912,,1,1,0,1,0,0,Core staff,2.0
370368,0,Cash loans,F,N,Y,0,90000.0,86598.0,5787.0,76500.0,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.02461,-17534,-490,-7828.0,-1052,,1,1,1,1,1,0,Laborers,1.0
191014,0,Cash loans,F,N,Y,1,81000.0,135000.0,15358.5,135000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792,-13379,-1692,-7326.0,-5378,,1,1,1,1,1,0,Sales staff,3.0
374795,0,Cash loans,F,N,Y,1,166500.0,1006920.0,40063.5,900000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.016612,-10730,-530,-2202.0,-3067,,1,1,1,1,1,0,Core staff,3.0
175994,0,Cash loans,M,N,Y,0,247500.0,281673.0,20160.0,261000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.035792,-21179,-3232,-8765.0,-2522,,1,1,0,1,0,0,Drivers,2.0
283286,0,Cash loans,M,N,Y,0,135000.0,1006920.0,42790.5,900000.0,Unaccompanied,Working,Secondary / secondary special,Married,Office apartment,0.025164,-21068,-5011,-4903.0,-4132,,1,1,0,1,0,0,Laborers,2.0
177407,0,Cash loans,M,N,Y,0,157500.0,521280.0,36409.5,450000.0,Unaccompanied,Working,Higher education,Married,Municipal apartment,0.072508,-23379,-354,-15261.0,-5016,,1,1,0,1,0,0,High skill tech staff,2.0
428725,0,Cash loans,M,Y,Y,0,162000.0,1345500.0,36211.5,1345500.0,Family,State servant,Higher education,Married,House / apartment,0.032561,-23397,-3821,-8800.0,-3225,18.0,1,1,1,1,1,0,,2.0
344492,0,Cash loans,F,N,N,2,112500.0,50940.0,5535.0,45000.0,Unaccompanied,Working,Higher education,Separated,House / apartment,0.00733,-13388,-803,-7308.0,-4804,,1,1,0,1,0,0,Core staff,3.0
347713,0,Cash loans,F,Y,Y,3,157500.0,728460.0,43506.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,With parents,0.04622,-12099,-2700,-6251.0,-4637,14.0,1,1,1,1,1,0,Laborers,5.0
314050,0,Cash loans,F,N,N,0,202500.0,545040.0,30564.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,Municipal apartment,0.010032,-17927,-6170,-5811.0,-1462,,1,1,1,1,1,0,,1.0
307189,0,Cash loans,M,Y,N,1,126000.0,1293502.5,37201.5,1129500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.018634,-17523,-544,-280.0,-1051,4.0,1,1,1,1,1,0,Drivers,3.0
359943,0,Cash loans,F,N,N,0,247500.0,728460.0,40806.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.0116569999999999,-18984,-2110,-755.0,-2401,,1,1,0,1,0,0,Sales staff,2.0
304248,0,Cash loans,M,Y,N,1,225000.0,1724220.0,50544.0,1350000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020713,-15564,-1102,-1080.0,-3906,13.0,1,1,0,1,0,0,Drivers,3.0
442546,0,Cash loans,F,Y,Y,1,85500.0,135000.0,5625.0,135000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.030755,-9774,-363,-1390.0,-1698,9.0,1,1,1,1,1,0,Sales staff,3.0
451499,0,Cash loans,F,N,N,0,202500.0,781920.0,32998.5,675000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.005084,-14199,-559,-840.0,-1880,,1,1,0,1,0,0,Sales staff,2.0
126186,0,Cash loans,M,Y,Y,0,120600.0,1242000.0,34285.5,1242000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.035792,-14600,-2845,-2328.0,-5234,2.0,1,1,1,1,1,0,High skill tech staff,2.0
